"","ReviewID","DestinationID_x","UserID","Rating","ReviewText","Name_x","State","Type","Popularity","BestTimeToVisit","HistoryID","DestinationID_y","VisitDate","ExperienceRating","Name_y","Email","Preferences","Gender","NumberOfAdults","NumberOfChildren"
"4350","1437","479","910","5","Incredible natural beauty with scenic landscapes! Visiting Himayat Sagar Lake was amazing.","Himayat Sagar Lake","Telangana","Nature","9.4084","Jul-Sep","5282","1761","16/3/2024","4","Pooja910","pooja910@gmail.com","Beach","Female","3","0"
"4351","1438","480","918","1","Incredible natural beauty with scenic landscapes! Visiting Mrugavani National Park was amazing.","Mrugavani National Park","Telangana","Nature","8.0651","Jul-Sep","4900","1634","24/2/2024","5","Meena918","meena918@gmail.com","Historical","Female","2","1"
"4352","1438","480","918","1","Incredible natural beauty with scenic landscapes! Visiting Mrugavani National Park was amazing.","Mrugavani National Park","Telangana","Nature","8.0651","Jul-Sep","5657","1886","15/1/2024","5","Meena918","meena918@gmail.com","Historical","Female","2","1"
"4353","1439","480","1755","4","Incredible natural beauty with scenic landscapes! Visiting Mrugavani National Park was amazing.","Mrugavani National Park","Telangana","Nature","8.0651","Jul-Sep","1750","584","13/2/2024","4","Ravi1755","ravi1755@gmail.com","City","Male","1","0"
"4354","1439","480","1755","4","Incredible natural beauty with scenic landscapes! Visiting Mrugavani National Park was amazing.","Mrugavani National Park","Telangana","Nature","8.0651","Jul-Sep","1948","650","16/2/2024","4","Ravi1755","ravi1755@gmail.com","City","Male","1","0"
"4355","1439","480","1755","4","Incredible natural beauty with scenic landscapes! Visiting Mrugavani National Park was amazing.","Mrugavani National Park","Telangana","Nature","8.0651","Jul-Sep","4564","1522","14/2/2024","5","Ravi1755","ravi1755@gmail.com","City","Male","1","0"
"4356","1440","480","916","3","Incredible natural beauty with scenic landscapes! Visiting Mrugavani National Park was amazing.","Mrugavani National Park","Telangana","Nature","8.0651","Jul-Sep","844","282","16/2/2024","5","Sneha916","sneha916@gmail.com","Adventure","Female","2","1"
"4357","1440","480","916","3","Incredible natural beauty with scenic landscapes! Visiting Mrugavani National Park was amazing.","Mrugavani National Park","Telangana","Nature","8.0651","Jul-Sep","1680","560","11/1/2024","4","Sneha916","sneha916@gmail.com","Adventure","Female","2","1"
"4358","1440","480","916","3","Incredible natural beauty with scenic landscapes! Visiting Mrugavani National Park was amazing.","Mrugavani National Park","Telangana","Nature","8.0651","Jul-Sep","2553","851","21/1/2024","5","Sneha916","sneha916@gmail.com","Adventure","Female","2","1"
"4359","1440","480","916","3","Incredible natural beauty with scenic landscapes! Visiting Mrugavani National Park was amazing.","Mrugavani National Park","Telangana","Nature","8.0651","Jul-Sep","3687","1229","15/3/2024","3","Sneha916","sneha916@gmail.com","Adventure","Female","2","1"
"4360","1440","480","916","3","Incredible natural beauty with scenic landscapes! Visiting Mrugavani National Park was amazing.","Mrugavani National Park","Telangana","Nature","8.0651","Jul-Sep","4925","1642","16/2/2024","3","Sneha916","sneha916@gmail.com","Adventure","Female","2","1"
"4361","1441","481","244","4","A peaceful and spiritually uplifting destination. Visiting Sanghi Temple was amazing.","Sanghi Temple","Telangana","Religious","8.3851","Oct-Mar","629","210","8/2/2024","5","Ajay244","ajay244@gmail.com","City","Male","1","0"
"4362","1442","481","1527","1","A peaceful and spiritually uplifting destination. Visiting Sanghi Temple was amazing.","Sanghi Temple","Telangana","Religious","8.3851","Oct-Mar","1434","478","22/3/2024","3","Harish1527","harish1527@gmail.com","Beach","Male","2","0"
"4363","1442","481","1527","1","A peaceful and spiritually uplifting destination. Visiting Sanghi Temple was amazing.","Sanghi Temple","Telangana","Religious","8.3851","Oct-Mar","3434","1145","31/3/2024","5","Harish1527","harish1527@gmail.com","Beach","Male","2","0"
"4364","1443","481","211","4","A peaceful and spiritually uplifting destination. Visiting Sanghi Temple was amazing.","Sanghi Temple","Telangana","Religious","8.3851","Oct-Mar","3777","1259","25/2/2024","3","Pankaj211","pankaj211@gmail.com","City","Male","1","0"
"4365","1443","481","211","4","A peaceful and spiritually uplifting destination. Visiting Sanghi Temple was amazing.","Sanghi Temple","Telangana","Religious","8.3851","Oct-Mar","4184","1395","3/2/2024","3","Pankaj211","pankaj211@gmail.com","City","Male","1","0"
"4366","1444","482","845","1","A wonderful and memorable travel experience! Visiting Mount Opera was amazing.","Mount Opera","Telangana","Leisure","8.5849","Oct-Mar","2313","771","30/1/2024","5","Arjun845","arjun845@gmail.com","Adventure","Male","3","0"
"4367","1444","482","845","1","A wonderful and memorable travel experience! Visiting Mount Opera was amazing.","Mount Opera","Telangana","Leisure","8.5849","Oct-Mar","2474","825","10/1/2024","3","Arjun845","arjun845@gmail.com","Adventure","Male","3","0"
"4368","1444","482","845","1","A wonderful and memorable travel experience! Visiting Mount Opera was amazing.","Mount Opera","Telangana","Leisure","8.5849","Oct-Mar","2760","920","17/1/2024","3","Arjun845","arjun845@gmail.com","Adventure","Male","3","0"
"4369","1444","482","845","1","A wonderful and memorable travel experience! Visiting Mount Opera was amazing.","Mount Opera","Telangana","Leisure","8.5849","Oct-Mar","3775","1259","15/3/2024","5","Arjun845","arjun845@gmail.com","Adventure","Male","3","0"
"4370","1445","482","1142","5","A wonderful and memorable travel experience! Visiting Mount Opera was amazing.","Mount Opera","Telangana","Leisure","8.5849","Oct-Mar","2922","974","1/2/2024","3","Rahul1142","rahul1142@gmail.com","Adventure","Male","1","2"
"4371","1445","482","1142","5","A wonderful and memorable travel experience! Visiting Mount Opera was amazing.","Mount Opera","Telangana","Leisure","8.5849","Oct-Mar","3562","1188","10/1/2024","3","Rahul1142","rahul1142@gmail.com","Adventure","Male","1","2"
"4372","1445","482","1142","5","A wonderful and memorable travel experience! Visiting Mount Opera was amazing.","Mount Opera","Telangana","Leisure","8.5849","Oct-Mar","4404","1468","25/3/2024","5","Rahul1142","rahul1142@gmail.com","Adventure","Male","1","2"
"4373","1445","482","1142","5","A wonderful and memorable travel experience! Visiting Mount Opera was amazing.","Mount Opera","Telangana","Leisure","8.5849","Oct-Mar","4568","1523","6/1/2024","3","Rahul1142","rahul1142@gmail.com","Adventure","Male","1","2"
"4374","1446","482","1","1","A wonderful and memorable travel experience! Visiting Mount Opera was amazing.","Mount Opera","Telangana","Leisure","8.5849","Oct-Mar","238","80","20/1/2024","5","Suresh1","suresh1@gmail.com","Nature","Male","2","1"
"4375","1446","482","1","1","A wonderful and memorable travel experience! Visiting Mount Opera was amazing.","Mount Opera","Telangana","Leisure","8.5849","Oct-Mar","1845","615","22/1/2024","4","Suresh1","suresh1@gmail.com","Nature","Male","2","1"
"4376","1446","482","1","1","A wonderful and memorable travel experience! Visiting Mount Opera was amazing.","Mount Opera","Telangana","Leisure","8.5849","Oct-Mar","5106","1702","17/3/2024","4","Suresh1","suresh1@gmail.com","Nature","Male","2","1"
"4377","1447","483","1622","5","A wonderful and memorable travel experience! Visiting Ocean Park was amazing.","Ocean Park","Telangana","Leisure","7.8587","Oct-Mar","2447","816","16/1/2024","3","Payal1622","payal1622@gmail.com","Historical","Female","2","0"
"4378","1447","483","1622","5","A wonderful and memorable travel experience! Visiting Ocean Park was amazing.","Ocean Park","Telangana","Leisure","7.8587","Oct-Mar","2776","926","10/1/2024","4","Payal1622","payal1622@gmail.com","Historical","Female","2","0"
"4379","1448","483","1973","5","A wonderful and memorable travel experience! Visiting Ocean Park was amazing.","Ocean Park","Telangana","Leisure","7.8587","Oct-Mar","746","249","5/3/2024","4","Manoj1973","manoj1973@gmail.com","Beach","Male","3","0"
"4380","1448","483","1973","5","A wonderful and memorable travel experience! Visiting Ocean Park was amazing.","Ocean Park","Telangana","Leisure","7.8587","Oct-Mar","1860","620","24/2/2024","3","Manoj1973","manoj1973@gmail.com","Beach","Male","3","0"
"4381","1448","483","1973","5","A wonderful and memorable travel experience! Visiting Ocean Park was amazing.","Ocean Park","Telangana","Leisure","7.8587","Oct-Mar","2283","761","27/3/2024","4","Manoj1973","manoj1973@gmail.com","Beach","Male","3","0"
"4382","1448","483","1973","5","A wonderful and memorable travel experience! Visiting Ocean Park was amazing.","Ocean Park","Telangana","Leisure","7.8587","Oct-Mar","2769","923","18/3/2024","4","Manoj1973","manoj1973@gmail.com","Beach","Male","3","0"
"4383","1448","483","1973","5","A wonderful and memorable travel experience! Visiting Ocean Park was amazing.","Ocean Park","Telangana","Leisure","7.8587","Oct-Mar","4617","1539","11/3/2024","3","Manoj1973","manoj1973@gmail.com","Beach","Male","3","0"
"4384","1449","483","1306","3","A wonderful and memorable travel experience! Visiting Ocean Park was amazing.","Ocean Park","Telangana","Leisure","7.8587","Oct-Mar","322","108","28/1/2024","3","Rohit1306","rohit1306@gmail.com","Beach","Male","1","0"
"4385","1449","483","1306","3","A wonderful and memorable travel experience! Visiting Ocean Park was amazing.","Ocean Park","Telangana","Leisure","7.8587","Oct-Mar","1012","338","6/2/2024","3","Rohit1306","rohit1306@gmail.com","Beach","Male","1","0"
"4386","1449","483","1306","3","A wonderful and memorable travel experience! Visiting Ocean Park was amazing.","Ocean Park","Telangana","Leisure","7.8587","Oct-Mar","3557","1186","22/1/2024","5","Rohit1306","rohit1306@gmail.com","Beach","Male","1","0"
"4387","1450","484","1823","5","A wonderful and memorable travel experience! Visiting Snow World was amazing.","Snow World","Telangana","Leisure","8.3796","Oct-Mar","2316","772","24/3/2024","3","Rashmi1823","rashmi1823@gmail.com","Beach","Female","1","0"
"4388","1450","484","1823","5","A wonderful and memorable travel experience! Visiting Snow World was amazing.","Snow World","Telangana","Leisure","8.3796","Oct-Mar","2801","934","4/2/2024","4","Rashmi1823","rashmi1823@gmail.com","Beach","Female","1","0"
"4389","1450","484","1823","5","A wonderful and memorable travel experience! Visiting Snow World was amazing.","Snow World","Telangana","Leisure","8.3796","Oct-Mar","3786","1262","5/2/2024","4","Rashmi1823","rashmi1823@gmail.com","Beach","Female","1","0"
"4390","1451","484","1152","2","A wonderful and memorable travel experience! Visiting Snow World was amazing.","Snow World","Telangana","Leisure","8.3796","Oct-Mar","230","77","26/3/2024","5","Ravi1152","ravi1152@gmail.com","Beach","Male","2","0"
"4391","1451","484","1152","2","A wonderful and memorable travel experience! Visiting Snow World was amazing.","Snow World","Telangana","Leisure","8.3796","Oct-Mar","4658","1553","11/1/2024","4","Ravi1152","ravi1152@gmail.com","Beach","Male","2","0"
"4392","1452","484","1341","4","A wonderful and memorable travel experience! Visiting Snow World was amazing.","Snow World","Telangana","Leisure","8.3796","Oct-Mar","530","177","18/2/2024","4","Prakash1341","prakash1341@gmail.com","Historical","Male","2","1"
"4393","1453","485","1947","3","A wonderful and memorable travel experience! Visiting Sudha Car Museum was amazing.","Sudha Car Museum","Telangana","Culture","8.2494","Oct-Mar","781","261","7/2/2024","5","Ravi1947","ravi1947@gmail.com","City","Male","1","0"
"4394","1453","485","1947","3","A wonderful and memorable travel experience! Visiting Sudha Car Museum was amazing.","Sudha Car Museum","Telangana","Culture","8.2494","Oct-Mar","1243","415","28/3/2024","3","Ravi1947","ravi1947@gmail.com","City","Male","1","0"
"4395","1453","485","1947","3","A wonderful and memorable travel experience! Visiting Sudha Car Museum was amazing.","Sudha Car Museum","Telangana","Culture","8.2494","Oct-Mar","2215","739","9/3/2024","4","Ravi1947","ravi1947@gmail.com","City","Male","1","0"
"4396","1453","485","1947","3","A wonderful and memorable travel experience! Visiting Sudha Car Museum was amazing.","Sudha Car Museum","Telangana","Culture","8.2494","Oct-Mar","5571","1857","23/1/2024","5","Ravi1947","ravi1947@gmail.com","City","Male","1","0"
"4397","1454","485","745","1","A wonderful and memorable travel experience! Visiting Sudha Car Museum was amazing.","Sudha Car Museum","Telangana","Culture","8.2494","Oct-Mar","1390","464","17/1/2024","4","Pankaj745","pankaj745@gmail.com","City","Male","2","1"
"4398","1454","485","745","1","A wonderful and memorable travel experience! Visiting Sudha Car Museum was amazing.","Sudha Car Museum","Telangana","Culture","8.2494","Oct-Mar","1460","487","11/2/2024","4","Pankaj745","pankaj745@gmail.com","City","Male","2","1"
"4399","1454","485","745","1","A wonderful and memorable travel experience! Visiting Sudha Car Museum was amazing.","Sudha Car Museum","Telangana","Culture","8.2494","Oct-Mar","2305","769","12/1/2024","5","Pankaj745","pankaj745@gmail.com","City","Male","2","1"
"4400","1455","485","1673","2","A wonderful and memorable travel experience! Visiting Sudha Car Museum was amazing.","Sudha Car Museum","Telangana","Culture","8.2494","Oct-Mar","2197","733","20/3/2024","5","Payal1673","payal1673@gmail.com","Adventure","Female","2","0"
"4401","1455","485","1673","2","A wonderful and memorable travel experience! Visiting Sudha Car Museum was amazing.","Sudha Car Museum","Telangana","Culture","8.2494","Oct-Mar","3482","1161","17/1/2024","5","Payal1673","payal1673@gmail.com","Adventure","Female","2","0"
"4402","1456","486","1730","4","A historical wonder with rich heritage and architecture! Visiting Taramati Baradari was amazing.","Taramati Baradari","Telangana","Historical","9.2033","Oct-Mar","1947","649","23/1/2024","3","Rekha1730","rekha1730@gmail.com","Beach","Female","1","0"
"4403","1456","486","1730","4","A historical wonder with rich heritage and architecture! Visiting Taramati Baradari was amazing.","Taramati Baradari","Telangana","Historical","9.2033","Oct-Mar","3328","1110","17/3/2024","3","Rekha1730","rekha1730@gmail.com","Beach","Female","1","0"
"4404","1456","486","1730","4","A historical wonder with rich heritage and architecture! Visiting Taramati Baradari was amazing.","Taramati Baradari","Telangana","Historical","9.2033","Oct-Mar","5009","1670","15/1/2024","5","Rekha1730","rekha1730@gmail.com","Beach","Female","1","0"
"4405","1456","486","1730","4","A historical wonder with rich heritage and architecture! Visiting Taramati Baradari was amazing.","Taramati Baradari","Telangana","Historical","9.2033","Oct-Mar","5564","1855","9/1/2024","5","Rekha1730","rekha1730@gmail.com","Beach","Female","1","0"
"4406","1456","486","1730","4","A historical wonder with rich heritage and architecture! Visiting Taramati Baradari was amazing.","Taramati Baradari","Telangana","Historical","9.2033","Oct-Mar","5728","1910","1/2/2024","5","Rekha1730","rekha1730@gmail.com","Beach","Female","1","0"
"4407","1457","486","680","5","A historical wonder with rich heritage and architecture! Visiting Taramati Baradari was amazing.","Taramati Baradari","Telangana","Historical","9.2033","Oct-Mar","1734","578","20/3/2024","5","Aarti680","aarti680@gmail.com","Adventure","Female","2","0"
"4408","1457","486","680","5","A historical wonder with rich heritage and architecture! Visiting Taramati Baradari was amazing.","Taramati Baradari","Telangana","Historical","9.2033","Oct-Mar","2064","688","13/1/2024","5","Aarti680","aarti680@gmail.com","Adventure","Female","2","0"
"4409","1457","486","680","5","A historical wonder with rich heritage and architecture! Visiting Taramati Baradari was amazing.","Taramati Baradari","Telangana","Historical","9.2033","Oct-Mar","4018","1340","23/2/2024","4","Aarti680","aarti680@gmail.com","Adventure","Female","2","0"
"4410","1457","486","680","5","A historical wonder with rich heritage and architecture! Visiting Taramati Baradari was amazing.","Taramati Baradari","Telangana","Historical","9.2033","Oct-Mar","4466","1489","22/3/2024","3","Aarti680","aarti680@gmail.com","Adventure","Female","2","0"
"4411","1458","486","1572","5","A historical wonder with rich heritage and architecture! Visiting Taramati Baradari was amazing.","Taramati Baradari","Telangana","Historical","9.2033","Oct-Mar","1634","545","8/2/2024","4","Rashmi1572","rashmi1572@gmail.com","Historical","Female","2","0"
"4412","1458","486","1572","5","A historical wonder with rich heritage and architecture! Visiting Taramati Baradari was amazing.","Taramati Baradari","Telangana","Historical","9.2033","Oct-Mar","2367","789","7/3/2024","3","Rashmi1572","rashmi1572@gmail.com","Historical","Female","2","0"
"4413","1459","487","1229","4","A historical wonder with rich heritage and architecture! Visiting Purani Haveli was amazing.","Purani Haveli","Telangana","Historical","6.6271","Oct-Mar","2099","700","12/3/2024","5","Komal1229","komal1229@gmail.com","City","Female","3","0"
"4414","1459","487","1229","4","A historical wonder with rich heritage and architecture! Visiting Purani Haveli was amazing.","Purani Haveli","Telangana","Historical","6.6271","Oct-Mar","3221","1074","12/3/2024","5","Komal1229","komal1229@gmail.com","City","Female","3","0"
"4415","1459","487","1229","4","A historical wonder with rich heritage and architecture! Visiting Purani Haveli was amazing.","Purani Haveli","Telangana","Historical","6.6271","Oct-Mar","5060","1687","22/1/2024","4","Komal1229","komal1229@gmail.com","City","Female","3","0"
"4416","1460","487","1468","3","A historical wonder with rich heritage and architecture! Visiting Purani Haveli was amazing.","Purani Haveli","Telangana","Historical","6.6271","Oct-Mar","1391","464","14/3/2024","5","Komal1468","komal1468@gmail.com","Beach","Female","3","1"
"4417","1460","487","1468","3","A historical wonder with rich heritage and architecture! Visiting Purani Haveli was amazing.","Purani Haveli","Telangana","Historical","6.6271","Oct-Mar","4419","1473","9/2/2024","3","Komal1468","komal1468@gmail.com","Beach","Female","3","1"
"4418","1460","487","1468","3","A historical wonder with rich heritage and architecture! Visiting Purani Haveli was amazing.","Purani Haveli","Telangana","Historical","6.6271","Oct-Mar","4615","1539","26/1/2024","4","Komal1468","komal1468@gmail.com","Beach","Female","3","1"
"4419","1460","487","1468","3","A historical wonder with rich heritage and architecture! Visiting Purani Haveli was amazing.","Purani Haveli","Telangana","Historical","6.6271","Oct-Mar","5779","1927","24/3/2024","3","Komal1468","komal1468@gmail.com","Beach","Female","3","1"
"4420","1461","487","1467","4","A historical wonder with rich heritage and architecture! Visiting Purani Haveli was amazing.","Purani Haveli","Telangana","Historical","6.6271","Oct-Mar","692","231","29/1/2024","3","Rekha1467","rekha1467@gmail.com","Adventure","Female","3","1"
"4421","1461","487","1467","4","A historical wonder with rich heritage and architecture! Visiting Purani Haveli was amazing.","Purani Haveli","Telangana","Historical","6.6271","Oct-Mar","2828","943","16/1/2024","5","Rekha1467","rekha1467@gmail.com","Adventure","Female","3","1"
"4422","1462","488","234","1","Incredible natural beauty with scenic landscapes! Visiting Lumbini Park was amazing.","Lumbini Park","Telangana","Nature","7.3362","Jul-Sep","3304","1102","16/2/2024","4","Kavita234","kavita234@gmail.com","Nature","Female","3","0"
"4423","1463","488","1556","2","Incredible natural beauty with scenic landscapes! Visiting Lumbini Park was amazing.","Lumbini Park","Telangana","Nature","7.3362","Jul-Sep","1198","400","29/1/2024","4","Kunal1556","kunal1556@gmail.com","Adventure","Male","2","0"
"4424","1463","488","1556","2","Incredible natural beauty with scenic landscapes! Visiting Lumbini Park was amazing.","Lumbini Park","Telangana","Nature","7.3362","Jul-Sep","4175","1392","6/3/2024","5","Kunal1556","kunal1556@gmail.com","Adventure","Male","2","0"
"4425","1463","488","1556","2","Incredible natural beauty with scenic landscapes! Visiting Lumbini Park was amazing.","Lumbini Park","Telangana","Nature","7.3362","Jul-Sep","5715","1905","11/2/2024","3","Kunal1556","kunal1556@gmail.com","Adventure","Male","2","0"
"4426","1464","488","5","3","Incredible natural beauty with scenic landscapes! Visiting Lumbini Park was amazing.","Lumbini Park","Telangana","Nature","7.3362","Jul-Sep","3490","1164","28/1/2024","3","Manoj5","manoj5@gmail.com","Adventure","Male","2","0"
"4427","1465","489","728","3","Incredible natural beauty with scenic landscapes! Visiting NTR Gardens was amazing.","NTR Gardens","Telangana","Nature","9.3516","Jul-Sep","960","320","7/2/2024","4","Nikhil728","nikhil728@gmail.com","Beach","Male","2","0"
"4428","1466","489","1122","5","Incredible natural beauty with scenic landscapes! Visiting NTR Gardens was amazing.","NTR Gardens","Telangana","Nature","9.3516","Jul-Sep","3968","1323","18/1/2024","4","Sanjay1122","sanjay1122@gmail.com","Historical","Male","3","2"
"4429","1466","489","1122","5","Incredible natural beauty with scenic landscapes! Visiting NTR Gardens was amazing.","NTR Gardens","Telangana","Nature","9.3516","Jul-Sep","5438","1813","13/1/2024","3","Sanjay1122","sanjay1122@gmail.com","Historical","Male","3","2"
"4430","1467","489","766","1","Incredible natural beauty with scenic landscapes! Visiting NTR Gardens was amazing.","NTR Gardens","Telangana","Nature","9.3516","Jul-Sep","5042","1681","15/2/2024","3","Sanjay766","sanjay766@gmail.com","Nature","Male","2","1"
"4431","1468","490","94","2","Incredible natural beauty with scenic landscapes! Visiting Necklace Road was amazing.","Necklace Road","Telangana","Nature","9.1705","Jul-Sep","4546","1516","11/2/2024","5","Priya94","priya94@gmail.com","City","Female","3","0"
"4432","1468","490","94","2","Incredible natural beauty with scenic landscapes! Visiting Necklace Road was amazing.","Necklace Road","Telangana","Nature","9.1705","Jul-Sep","5764","1922","19/2/2024","5","Priya94","priya94@gmail.com","City","Female","3","0"
"4433","1469","490","1009","2","Incredible natural beauty with scenic landscapes! Visiting Necklace Road was amazing.","Necklace Road","Telangana","Nature","9.1705","Jul-Sep","1506","502","1/3/2024","5","Divya1009","divya1009@gmail.com","Nature","Female","1","0"
"4434","1469","490","1009","2","Incredible natural beauty with scenic landscapes! Visiting Necklace Road was amazing.","Necklace Road","Telangana","Nature","9.1705","Jul-Sep","2645","882","19/3/2024","3","Divya1009","divya1009@gmail.com","Nature","Female","1","0"
"4435","1469","490","1009","2","Incredible natural beauty with scenic landscapes! Visiting Necklace Road was amazing.","Necklace Road","Telangana","Nature","9.1705","Jul-Sep","2668","890","5/1/2024","5","Divya1009","divya1009@gmail.com","Nature","Female","1","0"
"4436","1469","490","1009","2","Incredible natural beauty with scenic landscapes! Visiting Necklace Road was amazing.","Necklace Road","Telangana","Nature","9.1705","Jul-Sep","3652","1218","25/1/2024","3","Divya1009","divya1009@gmail.com","Nature","Female","1","0"
"4437","1469","490","1009","2","Incredible natural beauty with scenic landscapes! Visiting Necklace Road was amazing.","Necklace Road","Telangana","Nature","9.1705","Jul-Sep","4042","1348","27/2/2024","5","Divya1009","divya1009@gmail.com","Nature","Female","1","0"
"4438","1470","490","1684","4","Incredible natural beauty with scenic landscapes! Visiting Necklace Road was amazing.","Necklace Road","Telangana","Nature","9.1705","Jul-Sep","3991","1331","24/3/2024","4","Vivek1684","vivek1684@gmail.com","City","Male","2","1"
"4439","1471","491","220","3","Incredible natural beauty with scenic landscapes! Visiting Lakeside Marine Drive was amazing.","Lakeside Marine Drive","Telangana","Nature","7.8621","Jul-Sep","2723","908","3/1/2024","4","Ravi220","ravi220@gmail.com","Historical","Male","1","0"
"4440","1471","491","220","3","Incredible natural beauty with scenic landscapes! Visiting Lakeside Marine Drive was amazing.","Lakeside Marine Drive","Telangana","Nature","7.8621","Jul-Sep","5375","1792","28/2/2024","4","Ravi220","ravi220@gmail.com","Historical","Male","1","0"
"4441","1471","491","220","3","Incredible natural beauty with scenic landscapes! Visiting Lakeside Marine Drive was amazing.","Lakeside Marine Drive","Telangana","Nature","7.8621","Jul-Sep","5685","1895","13/1/2024","5","Ravi220","ravi220@gmail.com","Historical","Male","1","0"
"4442","1472","491","1252","2","Incredible natural beauty with scenic landscapes! Visiting Lakeside Marine Drive was amazing.","Lakeside Marine Drive","Telangana","Nature","7.8621","Jul-Sep","3849","1283","27/2/2024","3","Priya1252","priya1252@gmail.com","City","Female","1","0"
"4443","1472","491","1252","2","Incredible natural beauty with scenic landscapes! Visiting Lakeside Marine Drive was amazing.","Lakeside Marine Drive","Telangana","Nature","7.8621","Jul-Sep","4712","1571","14/2/2024","5","Priya1252","priya1252@gmail.com","City","Female","1","0"
"4444","1472","491","1252","2","Incredible natural beauty with scenic landscapes! Visiting Lakeside Marine Drive was amazing.","Lakeside Marine Drive","Telangana","Nature","7.8621","Jul-Sep","5577","1859","27/3/2024","5","Priya1252","priya1252@gmail.com","City","Female","1","0"
"4445","1473","491","385","1","Incredible natural beauty with scenic landscapes! Visiting Lakeside Marine Drive was amazing.","Lakeside Marine Drive","Telangana","Nature","7.8621","Jul-Sep","14","5","22/2/2024","5","Vivek385","vivek385@gmail.com","Adventure","Male","3","0"
"4446","1473","491","385","1","Incredible natural beauty with scenic landscapes! Visiting Lakeside Marine Drive was amazing.","Lakeside Marine Drive","Telangana","Nature","7.8621","Jul-Sep","29","10","31/3/2024","5","Vivek385","vivek385@gmail.com","Adventure","Male","3","0"
"4447","1473","491","385","1","Incredible natural beauty with scenic landscapes! Visiting Lakeside Marine Drive was amazing.","Lakeside Marine Drive","Telangana","Nature","7.8621","Jul-Sep","1164","388","24/1/2024","4","Vivek385","vivek385@gmail.com","Adventure","Male","3","0"
"4448","1473","491","385","1","Incredible natural beauty with scenic landscapes! Visiting Lakeside Marine Drive was amazing.","Lakeside Marine Drive","Telangana","Nature","7.8621","Jul-Sep","1788","596","8/1/2024","5","Vivek385","vivek385@gmail.com","Adventure","Male","3","0"
"4449","1474","492","1906","4","A peaceful and spiritually uplifting destination. Visiting Jagannath Temple Hyderabad was amazing.","Jagannath Temple Hyderabad","Telangana","Religious","8.3572","Oct-Mar","559","187","18/3/2024","3","Divya1906","divya1906@gmail.com","Adventure","Female","4","1"
"4450","1474","492","1906","4","A peaceful and spiritually uplifting destination. Visiting Jagannath Temple Hyderabad was amazing.","Jagannath Temple Hyderabad","Telangana","Religious","8.3572","Oct-Mar","4356","1452","13/3/2024","3","Divya1906","divya1906@gmail.com","Adventure","Female","4","1"
"4451","1475","492","442","4","A peaceful and spiritually uplifting destination. Visiting Jagannath Temple Hyderabad was amazing.","Jagannath Temple Hyderabad","Telangana","Religious","8.3572","Oct-Mar","795","265","24/3/2024","3","Pooja442","pooja442@gmail.com","Adventure","Female","2","0"
"4452","1475","492","442","4","A peaceful and spiritually uplifting destination. Visiting Jagannath Temple Hyderabad was amazing.","Jagannath Temple Hyderabad","Telangana","Religious","8.3572","Oct-Mar","2755","919","16/2/2024","4","Pooja442","pooja442@gmail.com","Adventure","Female","2","0"
"4453","1475","492","442","4","A peaceful and spiritually uplifting destination. Visiting Jagannath Temple Hyderabad was amazing.","Jagannath Temple Hyderabad","Telangana","Religious","8.3572","Oct-Mar","3230","1077","12/1/2024","4","Pooja442","pooja442@gmail.com","Adventure","Female","2","0"
"4454","1475","492","442","4","A peaceful and spiritually uplifting destination. Visiting Jagannath Temple Hyderabad was amazing.","Jagannath Temple Hyderabad","Telangana","Religious","8.3572","Oct-Mar","3847","1283","2/2/2024","5","Pooja442","pooja442@gmail.com","Adventure","Female","2","0"
"4455","1476","492","1689","2","A peaceful and spiritually uplifting destination. Visiting Jagannath Temple Hyderabad was amazing.","Jagannath Temple Hyderabad","Telangana","Religious","8.3572","Oct-Mar","1586","529","21/3/2024","4","Rohit1689","rohit1689@gmail.com","Adventure","Male","2","0"
"4456","1476","492","1689","2","A peaceful and spiritually uplifting destination. Visiting Jagannath Temple Hyderabad was amazing.","Jagannath Temple Hyderabad","Telangana","Religious","8.3572","Oct-Mar","2808","936","15/2/2024","4","Rohit1689","rohit1689@gmail.com","Adventure","Male","2","0"
"4457","1476","492","1689","2","A peaceful and spiritually uplifting destination. Visiting Jagannath Temple Hyderabad was amazing.","Jagannath Temple Hyderabad","Telangana","Religious","8.3572","Oct-Mar","3918","1306","15/2/2024","3","Rohit1689","rohit1689@gmail.com","Adventure","Male","2","0"
"4458","1476","492","1689","2","A peaceful and spiritually uplifting destination. Visiting Jagannath Temple Hyderabad was amazing.","Jagannath Temple Hyderabad","Telangana","Religious","8.3572","Oct-Mar","4522","1508","1/3/2024","3","Rohit1689","rohit1689@gmail.com","Adventure","Male","2","0"
"4459","1477","493","1468","3","Incredible natural beauty with scenic landscapes! Visiting Public Gardens Nampally was amazing.","Public Gardens Nampally","Telangana","Nature","7.3254","Jul-Sep","1391","464","14/3/2024","5","Komal1468","komal1468@gmail.com","Beach","Female","3","1"
"4460","1477","493","1468","3","Incredible natural beauty with scenic landscapes! Visiting Public Gardens Nampally was amazing.","Public Gardens Nampally","Telangana","Nature","7.3254","Jul-Sep","4419","1473","9/2/2024","3","Komal1468","komal1468@gmail.com","Beach","Female","3","1"
"4461","1477","493","1468","3","Incredible natural beauty with scenic landscapes! Visiting Public Gardens Nampally was amazing.","Public Gardens Nampally","Telangana","Nature","7.3254","Jul-Sep","4615","1539","26/1/2024","4","Komal1468","komal1468@gmail.com","Beach","Female","3","1"
